game_id,nickname,score,bot_nickname,bot_score,bot_rating,rating
32394,talulah,334,STEEBot,414,1849,1594
32395,Yracivc,471,STEEBot,445,2092,2169
32397,akiff_faleel,467,STEEBot,529,2191,2087
32399,Janua,445,STEEBot,360,2076,1831
32400,sarainvt,251,HastyBot,420,1963,1588
32401,BB-8,324,HastyBot,413,1614,1500
32403,davidavid,341,BetterBot,385,1972,1886
32404,jayaska,304,STEEBot,479,2107,1942
32405,stevy,443,STEEBot,268,1907,1500
32406,Goldenlamb,371,STEEBot,435,2079,2035
32407,kaptenunta,185,BetterBot,337,2004,1864
32408,FuriousTiles,348,STEEBot,494,1871,1837
32409,phavour,314,STEEBot,468,2117,1966
32410,jodel,373,BetterBot,384,2042,2116
32412,runnerguy,365,HastyBot,435,2008,1871
32414,BB-8,376,HastyBot,356,1656,1500
32415,ZeMing,379,STEEBot,442,2067,1975
32416,Loeloeraai,395,BetterBot,434,1954,1790
32417,NoelL,393,HastyBot,401,2241,2064
32420,davidavid,311,BetterBot,496,1993,1872
32423,talulah,343,STEEBot,453,1898,1572
32424,Rexington,302,STEEBot,429,2092,2108
32425,PVMG,459,BetterBot,447,1979,1980
32427,Trayz,371,STEEBot,451,2139,2001
32428,BB-8,379,HastyBot,424,1614,1500
32429,Kovert,521,BetterBot,313,1708,1798
32430,Vishy56789,259,HastyBot,435,2086,1676
32431,BB-8,390,HastyBot,281,1640,1500
32432,Yracivc,443,STEEBot,363,2166,2144
32434,thisguy,430,HastyBot,392,2040,1878
32435,Lola,400,STEEBot,541,2141,1944
32436,MarieDee,394,BetterBot,379,1959,2007
32437,Shobha7,175,BetterBot,482,2001,1564
32438,BB-8,324,HastyBot,380,1640,1500
32439,HivinD,493,HastyBot,477,2311,2165
32440,Hetman,454,HastyBot,417,2256,1862
32442,NoelL,416,HastyBot,422,2302,1990
32445,KongCH,477,HastyBot,413,2209,2147
32446,kenting,276,BetterBot,491,2028,1968
32448,Rexington,434,STEEBot,512,2093,2060
32449,proton2020,369,STEEBot,403,2087,1979
32451,BB-8,306,HastyBot,348,1653,1500
32452,HivinD,337,STEEBot,418,2235,2096
32453,kar2008,378,BetterBot,382,1723,1825
32455,Manuel,208,BetterBot,244,1990,1791
32456,Olympicnaija,440,STEEBot,415,2131,1939
32457,tarkovsky7,368,HastyBot,431,2001,1908
32458,royster,338,HastyBot,456,2051,1760
32460,SirFink,263,STEEBot,457,1866,1420
32463,pandorable,358,BetterBot,368,1839,1648
32465,pandorable,363,BetterBot,345,1824,1579
32468,SirLee,408,STEEBot,457,2070,2102
32471,Mimix,270,STEEBot,449,2087,1791
32473,noahslat,441,HastyBot,411,2191,1865
32475,pandorable,275,BetterBot,391,1828,1590
32476,royster,373,HastyBot,413,2024,1723
32477,BB-8,401,HastyBot,317,1640,1500
32478,BB-8,391,HastyBot,316,1640,1500
32479,royster,330,HastyBot,529,2023,1783
32483,Kathleen3,437,BetterBot,422,2088,1999
32485,cudbear,444,STEEBot,368,2190,2058
32486,pandorable,316,BetterBot,409,1905,1639
32487,Olympicnaija,412,STEEBot,394,2100,1941
32488,ji1222,333,HastyBot,441,2262,1712
32489,tripack,315,STEEBot,378,1842,1883
32490,BeanzCyclones,375,STEEBot,376,2075,2087
32493,nykxis,391,STEEBot,448,2148,2072
32494,Yracivc,394,STEEBot,405,2149,2132
32496,Paroo,379,HastyBot,495,2229,1543
32499,BB-8,375,HastyBot,369,1635,1500
32500,Crookshanks,358,BetterBot,314,2029,2003
32503,jayl,355,HastyBot,545,2024,1882
32504,Glilac,410,HastyBot,444,2260,2043
32506,juliuswilson,388,STEEBot,396,2166,1916
32507,tarkovsky7,406,HastyBot,395,2092,1850
32508,gameatiruth,376,HastyBot,537,2223,2100
32511,ruby43,451,BetterBot,372,1707,1590
32512,BB-8,345,HastyBot,425,1614,1500
32513,cccc,144,BetterBot,320,1682,1670
32514,CobaltBlue,391,BetterBot,311,1651,1500
32515,Devansh_Malpani,314,HastyBot,554,2237,1554
32516,NoelL,360,HastyBot,527,2228,2012
32517,Esan,352,HastyBot,464,2258,2128
32518,Olympicnaija,456,STEEBot,376,2145,1892
32522,runnerguy,412,HastyBot,406,2012,1794
32523,saladboy,590,HastyBot,371,2060,1580
32524,Goldenwick,304,BetterBot,406,1664,1339
32525,sassaba,339,BetterBot,361,1736,1474
32527,BB-8,279,HastyBot,343,1614,1500
32528,Rexington,481,STEEBot,399,2093,2096
32529,patricck,379,BetterBot,405,1998,2166
32530,pandorable,423,BetterBot,444,1893,1631
32531,BB-8,292,HastyBot,479,1657,1500
32532,pandorable,283,BetterBot,376,1849,1673
32534,Anita,332,STEEBot,434,1833,1679
32535,Bingobabe,342,BetterBot,395,1716,1622
32537,Melchi,408,HastyBot,427,2247,1804
32538,WELCOME,429,STEEBot,396,2126,1996
32539,shaneabbas,446,STEEBot,467,2153,1992
32542,shcheah,411,HastyBot,359,2332,2109
32544,BB-8,324,HastyBot,555,1614,1500
32545,Ibrahim28,267,BetterBot,422,1906,1599
32546,Lola,460,STEEBot,343,2185,2004
32548,FuriousTiles,384,STEEBot,449,1912,1839
32549,BB-8,388,HastyBot,354,1640,1500
32553,BB-8,397,HastyBot,360,1614,1500
32554,Leo,310,STEEBot,410,1875,1688
32555,Tazz,281,STEEBot,358,2139,1669
32556,bobcubed,413,BetterBot,385,1736,1579
32557,bbharath,441,STEEBot,401,2118,1899
32558,cuckookachoo,299,BetterBot,520,1747,1615
32560,BB-8,418,HastyBot,358,1649,1500
32562,michelle108,417,STEEBot,441,2142,1565
32563,phavour,407,BetterBot,401,2011,1999
32565,Aghalya,317,BetterBot,445,1963,1948
32568,BB-8,345,HastyBot,468,1649,1500
32569,shaunthesheep,439,STEEBot,487,2132,1959
32571,MarieDee,471,BetterBot,314,1937,2019
32572,pisces223,347,STEEBot,481,1827,1578
32573,Manop,452,HastyBot,423,2196,1914
32575,Xerxes,405,BetterBot,433,1949,1859
32578,saviosas,231,HastyBot,510,2279,1698
32579,Leo,402,STEEBot,326,1870,1684
32581,pisces223,280,STEEBot,410,1832,1682
32582,Kathleen3,374,BetterBot,385,1941,1973
32583,Omoyedivine,406,STEEBot,423,2178,2081
32585,Muhassan,329,BetterBot,421,1968,1401
32586,Starcast,362,STEEBot,530,2238,1729
32587,stevy,316,STEEBot,380,1884,1500
32588,thisguy,430,HastyBot,379,1986,1897
32589,saint,376,STEEBot,481,1882,1880
32590,yss,401,BetterBot,373,2053,1956
32591,squashy,328,BetterBot,454,1919,2095
32593,cudbear,283,STEEBot,442,2206,2104
32594,pandorable,320,BetterBot,373,1867,1676
32595,Torquayfan2303,465,BetterBot,334,1924,2045
32596,bonehead,498,HastyBot,465,2066,1939
32598,NoelL,344,HastyBot,505,2320,2041
32599,LIMEUJIE,377,BetterBot,361,1812,2368
32600,Mollygardner,356,STEEBot,474,1922,1492
32601,Best459,367,HastyBot,526,2190,1500
32602,pandorable,296,BetterBot,438,1838,1676
32603,patricck,498,BetterBot,312,2046,2271
32605,tarkovsky7,470,HastyBot,369,2064,1901
32607,SGP,429,BetterBot,401,2049,1500
32608,shcheah,300,HastyBot,651,2362,2017
32609,ariel2008,330,STEEBot,459,2099,1738
32610,magic29,342,BetterBot,421,1976,1941
32612,pandorable,315,BetterBot,364,1889,1576
32613,talulah,262,HastyBot,538,2003,1615
32614,BB-8,407,HastyBot,361,1615,1500
32616,cccc,341,BetterBot,462,1659,1661
32618,ruby43,320,BetterBot,462,1654,1590
32619,BB-8,312,HastyBot,430,1664,1500
32620,Melchi,333,HastyBot,582,2239,1811
32621,jaundiced,490,STEEBot,346,1800,1834
32622,Logank,393,BetterBot,495,2015,1453
32623,NurdiniDelisha,258,BetterBot,441,1995,1981
32625,Rexington,473,STEEBot,479,2155,2141
32626,BB-8,421,HastyBot,378,1664,1500
32627,Leo,413,STEEBot,408,1876,1690
32628,Kathleen3,477,BetterBot,321,2017,2024
32629,Anita,404,BetterBot,467,1765,1590
32630,Anita,282,STEEBot,369,1894,1627
32631,BethMix,329,HastyBot,473,2137,1559
32632,BB-8,337,HastyBot,374,1640,1500
32633,0927399533,391,BetterBot,383,2114,1367
32635,Yao2011,97,HastyBot,674,2248,1247
32636,pandorable,292,BetterBot,476,1811,1673
32637,BB-8,389,HastyBot,380,1640,1500
32638,Goldenwick,253,BetterBot,381,1603,1301
32640,katrushka,413,BetterBot,369,1765,1606
32641,shaunthesheep,390,STEEBot,396,2094,2008
32644,stramash,381,BetterBot,371,1913,1827
32646,shaneabbas,392,BetterBot,383,2075,1949
32649,twjiayu,377,HastyBot,548,2197,1554
32650,mytbear,518,HastyBot,357,2219,2114
32651,pandorable,346,BetterBot,376,1828,1660
32653,peter3000,327,HastyBot,468,2195,2130
32654,Inandoutworker,439,HastyBot,446,2181,1530
32655,Possibilites,326,HastyBot,399,2275,1873
32656,Willeford,422,STEEBot,370,1870,1805
32659,Xcalibur,233,STEEBot,363,2112,2024
32660,BB-8,364,HastyBot,325,1649,1500
32661,Vishy56789,423,HastyBot,425,2075,1690
32662,jaundiced,476,STEEBot,484,1761,1883
32663,BB-8,379,HastyBot,321,1649,1500
32664,Goldenlamb,350,STEEBot,450,2097,2091
32665,randyhersom,340,BetterBot,316,1734,1821
32667,gameatiruth,444,HastyBot,557,2227,2116
32669,pisces223,357,STEEBot,390,1871,1645
32670,Matt_86,275,HastyBot,489,2237,1957
32672,ArthurB,443,BetterBot,286,1729,1541
32673,Hercules,445,STEEBot,428,1851,1864
32674,wagyus,428,HastyBot,476,2178,2143
32675,BB-8,462,HastyBot,320,1649,1500
32678,Zynx,392,BetterBot,320,1952,1890
32679,deathstar,357,STEEBot,466,1861,1742
32680,ChsrQat,346,BetterBot,579,1713,1655
32683,BB-8,371,HastyBot,386,1640,1500
32685,Kii,405,STEEBot,477,2084,1889
32686,Zynx,331,BetterBot,411,1920,1867
32687,petulazhuren,447,HastyBot,450,2038,1774
32688,gameatiruth,416,HastyBot,518,2242,2041
32689,HivinD,415,STEEBot,463,2120,2064
32691,Vishy56789,385,HastyBot,499,2040,1751
32692,ChsrQat,417,BetterBot,313,1700,1639
32693,BB-8,384,HastyBot,348,1664,1500
32694,pandorable,357,BetterBot,316,1822,1674
32695,BB-8,469,HastyBot,373,1664,1500
32696,Toronto2,352,BetterBot,349,1670,1392
32697,BB-8,429,HastyBot,403,1649,1500
32699,QueenBeeBee,373,STEEBot,505,2131,1748
32700,Kathleen3,422,BetterBot,350,1999,1999
32701,BB-8,366,HastyBot,489,1664,1500
32702,NimuthuWitharana,407,STEEBot,423,2071,2133
32703,BB-8,372,HastyBot,333,1640,1500
32705,ccm,254,HastyBot,566,1983,1691
32706,ji1222,247,HastyBot,539,2184,1712
32708,Knight2014,524,BetterBot,398,1881,1830
32709,shaneabbas,346,STEEBot,532,2112,1972
32710,NurdiniDelisha,308,BetterBot,504,1998,1981
32711,BB-8,369,HastyBot,338,1649,1500
32713,Melchi,390,HastyBot,486,2245,1816
32714,orlyns,510,STEEBot,484,2205,2078
32715,tramper,434,BetterBot,367,2038,2159
32717,Mvoi,362,STEEBot,553,2111,1648
32720,Esan,414,HastyBot,399,2258,2094
32721,LeChamp21,326,BetterBot,467,1997,1639
32723,27.ching,42,STEEBot,761,2116,1447
32724,Hercules,325,STEEBot,356,1834,1793
32725,Yracivc,489,STEEBot,358,2102,2121
32726,Mimix,231,BetterBot,326,2032,1776
32727,GrubbTime,311,HastyBot,485,2149,1976
32728,kar2008,483,BetterBot,460,1673,1851
32729,Zynx,233,BetterBot,513,1885,1969
32730,PVMG,384,STEEBot,480,2043,1957
32732,spark1,379,STEEBot,329,1919,1662
32733,Xerxes,370,BetterBot,538,2014,1888
32734,PrinceSapu,364,BetterBot,433,1922,1486
32735,Glilac,476,STEEBot,496,2109,1984
32737,SirLee,487,STEEBot,436,2186,2099
32739,jellyfish,351,STEEBot,516,2112,2087
32740,Glilac,358,STEEBot,461,2124,2053
32741,Trayz,373,STEEBot,401,2067,1974
32742,BB-8,383,HastyBot,468,1614,1500
32743,Glilac,299,STEEBot,447,2101,2035
32744,rak1507,436,STEEBot,449,2130,2047
32746,lsutiger,405,BetterBot,422,1625,1696
32747,Vassargrad,370,BetterBot,531,1618,1597
32749,NurdiniDelisha,259,BetterBot,428,2042,1981
32750,paterae,416,BetterBot,362,1979,2104
32751,atay8,465,STEEBot,358,2135,2203
32753,ZeMing,345,STEEBot,516,2129,1915
32754,MotoMom,394,BetterBot,308,1723,1668
32756,thyme,377,BetterBot,329,1963,1500
32758,amogh,413,BetterBot,382,1986,1954
32759,vtr14AA,339,STEEBot,367,1853,1700
32760,Zynx,483,BetterBot,267,2043,1798
32761,DonkeyYote,340,HastyBot,451,2058,1765
32762,Nixaplayswords,576,BetterBot,335,2024,2046
32764,BB-8,466,HastyBot,368,1664,1500
32765,Kii,430,STEEBot,530,2129,1896
32767,BB-8,321,HastyBot,380,1640,1500
32769,kar2008,410,HastyBot,442,2006,1876
32770,Kovert,278,BetterBot,404,1672,1790
32771,Mimix,408,STEEBot,432,2097,1855
32772,BB-8,369,HastyBot,451,1649,1500
32774,Goldenlamb,461,STEEBot,394,2161,1968
32775,ksa,400,BetterBot,406,1687,1528
32777,plunder1,309,STEEBot,402,1870,1604
32778,Zynx,390,BetterBot,411,1959,1884
32780,ZeMing,398,STEEBot,526,2052,1961
32781,Zynx,395,BetterBot,362,1957,1936
32783,pandorable,320,BetterBot,428,1883,1662
32784,plunder1,356,STEEBot,355,1896,1591
32785,Goldenlamb,423,STEEBot,446,2078,2136
32786,supriya,375,HastyBot,501,2292,2030
32787,BB-8,430,HastyBot,414,1664,1500
32788,HivinD,414,STEEBot,466,2092,2150
32790,Uzams,442,STEEBot,457,2151,1807
32795,BB-8,321,HastyBot,526,1614,1500
32796,BB-8,382,HastyBot,451,1615,1500
32797,HivinD,447,STEEBot,391,2114,2021
32799,zem,297,HastyBot,469,2245,1822
32800,nyjets313,404,HastyBot,434,2058,1941
32802,BB-8,317,HastyBot,350,1614,1500
32804,Goldenlamb,431,STEEBot,332,2153,1968
32805,Tybie07,265,BetterBot,497,1918,1585
32807,Esan,408,HastyBot,491,2179,2209
32808,BB-8,402,HastyBot,366,1614,1500
32809,pisces223,353,STEEBot,370,1870,1613
32810,Rexington,492,STEEBot,428,2062,2026
32811,BB-8,437,HastyBot,309,1640,1500
32813,Zynx,316,BetterBot,338,1926,1917
32814,ccm,289,HastyBot,487,1983,1690
32815,cuckookachoo,377,BetterBot,381,1752,1547
32816,chewkz,280,BetterBot,455,2002,1486
32817,PVMG,285,BetterBot,429,1968,2009
32818,gerald0506,339,STEEBot,398,2185,1979
32819,Lydker,385,BetterBot,360,1625,1672
32820,Lola,395,STEEBot,393,2125,2041
32821,sarainvt,435,HastyBot,493,2009,1628
32823,gregthaopenny,300,BetterBot,491,1722,1644
32824,Olympicnaija,457,STEEBot,402,2111,1887
32825,LIMEUJIE,241,BetterBot,366,1884,1905
32827,FuriousTiles,319,STEEBot,545,1878,1819
32828,TheGidfather,331,BetterBot,419,1649,1661
32830,Marlon,403,HastyBot,417,2235,2155
32832,HashamHadi,462,HastyBot,380,2260,2114
32833,MarieDee,321,BetterBot,218,1941,1997
32834,sbush,446,HastyBot,432,2017,1945
32835,squashy,368,BetterBot,400,2019,1978
32837,BeautifulWaste,428,BetterBot,488,2029,1764
32838,lluke,448,BetterBot,321,2001,2152
32839,sungoer,299,HastyBot,444,2050,1846
32841,jasonkb,390,HastyBot,496,2134,1764
32842,wagyus,412,STEEBot,422,2123,1989
32845,stevy,307,STEEBot,532,1857,1500
32847,pisces223,320,STEEBot,503,1848,1656
32848,Yracivc,451,STEEBot,392,2124,2138
32849,Xcalibur,400,STEEBot,506,2117,2024
32850,BB-8,415,HastyBot,282,1640,1500
32853,bubbat,287,HastyBot,515,1950,1818
32854,tarkovsky7,366,HastyBot,486,1967,1836
32855,Starcast,322,STEEBot,460,2100,1688
32856,BB-8,431,HastyBot,450,1640,1500
32858,Vassargrad,307,BetterBot,405,1614,1597
32859,bbharath,367,STEEBot,582,2004,1911
32860,kar2008,545,STEEBot,377,1852,1793
32862,Arnav1,349,BetterBot,395,1975,2001
32864,pandorable,271,BetterBot,440,1847,1699
32865,BB-8,390,HastyBot,384,1640,1500
32866,Marlon,324,HastyBot,388,2242,2163
32868,Laju,378,BetterBot,420,1931,1803
32869,Fabio,396,HastyBot,455,2037,2137
32873,Glilac,422,STEEBot,460,2138,2037
32875,stevy,469,STEEBot,492,1857,1500
32876,SirLee,434,STEEBot,393,2136,2063
32877,gregthaopenny,282,BetterBot,431,1668,1661
32879,tripack,315,STEEBot,413,1745,1540
32880,dystopianist,375,STEEBot,487,1864,1714
32883,Yracivc,468,STEEBot,458,2118,2109
32884,BB-8,379,HastyBot,453,1614,1500
32885,Vishy56789,312,HastyBot,486,2046,1719
32887,cudbear,339,STEEBot,554,2149,2019
32889,SMKA_Pahang,230,BetterBot,410,2025,1748
32894,JayKru,361,HastyBot,431,1944,1824
32895,pisces223,359,STEEBot,414,1826,1685
32896,snorkl,402,STEEBot,473,2095,2000
32898,HivinD,331,STEEBot,590,2120,2089
32899,runnerguy,539,STEEBot,386,1854,1810
32901,Matt_86,312,STEEBot,451,2162,1931
32902,Matt_86,397,HastyBot,390,2202,1944
32903,BB-8,399,HastyBot,355,1614,1500
32904,Yracivc,474,STEEBot,396,2118,2144
32905,royster,352,HastyBot,490,2040,1774
32906,BB-8,359,HastyBot,281,1640,1500
32907,pandorable,379,BetterBot,403,1905,1636
32909,atay8,424,STEEBot,425,2090,2132
32910,Qi,371,HastyBot,430,2226,2024
32911,220674_ZAVEPHUA,232,HastyBot,357,2223,1645
32913,Khairul.A,311,STEEBot,388,2040,1812
32916,BB-8,405,HastyBot,372,1640,1500
32917,Zynx,365,BetterBot,428,1899,1898
32918,ccm,315,HastyBot,437,2028,1667
32919,LeChamp21,317,BetterBot,438,1924,1715
32920,wagyus,416,STEEBot,349,2094,2057
32921,Saadkhan,-64,HastyBot,505,2193,1098
32922,Trayz,402,STEEBot,429,2117,1926
32923,HivinD,438,STEEBot,355,2116,2050
32924,halidom21,426,STEEBot,434,2213,2095
32925,Matt_86,340,BetterBot,286,2104,1946
32926,Arnav1,361,BetterBot,339,1916,1947
32927,forwords,449,BetterBot,371,2058,2178
32929,inshal,382,HastyBot,486,2272,1823
32932,BB-8,384,HastyBot,417,1649,1500
32933,nyjets313,259,HastyBot,473,2022,1963
32934,Matt_86,422,BetterBot,376,2035,1870
32935,talulah,297,STEEBot,480,1838,1615
32936,TT9000,354,BetterBot,494,1677,1500
32938,NoelL,378,HastyBot,545,2221,2087
32939,Cotopaxi,486,STEEBot,493,2068,2022
32940,forwords,402,BetterBot,363,1968,2117
32941,matterhorn,320,BetterBot,344,1623,1500
32942,eideticeve,357,HastyBot,524,2252,1906
32943,nehamarson,101,HastyBot,394,2206,1500
32944,pandorable,323,BetterBot,437,1952,1589
32945,HivinD,328,STEEBot,535,2128,2082
32947,Swaits,320,BetterBot,364,1699,1548
32948,zhien425,465,STEEBot,460,2133,1905
32949,rak1507,396,STEEBot,377,2145,2104
32950,BB-8,394,HastyBot,387,1635,1500
32951,vtr14AA,373,STEEBot,547,1904,1710
32952,arjun15,316,BetterBot,425,1969,1507
32953,BB-8,382,HastyBot,330,1664,1500
32954,BB-8,284,HastyBot,478,1614,1500
32955,cityboy,390,STEEBot,467,1877,1770
32957,busker221,421,HastyBot,506,2291,2010
32958,talulah,352,STEEBot,412,1822,1594
32959,BB-8,336,HastyBot,345,1614,1500
32961,MSHS-21KADMUSLEE,431,STEEBot,369,2164,1863
32962,darrenkhoo,352,HastyBot,400,2265,2087
32965,BB-8,466,HastyBot,299,1614,1500
32966,BB-8,342,HastyBot,344,1649,1500
32967,saint,460,STEEBot,470,1924,1944
32968,BB-8,452,HastyBot,395,1614,1500
32969,vinylchances,266,HastyBot,526,2139,1874
32970,BeautifulWaste,303,BetterBot,413,1940,1835
32972,Zynx,413,BetterBot,349,1897,1958
32973,pisces223,423,STEEBot,386,1828,1638
32974,TheGidfather,394,BetterBot,409,1665,1575
32975,The_Master,325,BetterBot,459,1999,1884
32976,runnerguy,392,HastyBot,453,2049,1849
32977,UcheVictor,392,STEEBot,366,2167,1959
32978,Kii,473,STEEBot,494,2149,1882
32980,tarkovsky7,503,HastyBot,463,2028,1863
32981,Casty,320,BetterBot,376,2037,1419
32982,BB-8,356,HastyBot,498,1664,1500
32983,Limo,395,HastyBot,494,2194,1750
32985,BB-8,465,HastyBot,287,1635,1500
32986,pandorable,282,BetterBot,383,1954,1587
32988,magic29,418,BetterBot,286,2053,1995
32989,davidavid,425,BetterBot,400,1964,1843
32990,jellyfish,434,STEEBot,368,2150,2069
32992,Kathleen3,363,BetterBot,366,2025,2000
32993,wagyus,449,STEEBot,373,2081,2009
32994,NimuthuWitharana,409,HastyBot,365,2253,2212
32997,BB-8,338,HastyBot,417,1649,1500
32998,phavour,425,BetterBot,364,2048,1986
33000,Anita,341,BetterBot,427,1641,1546
33003,stevy,373,STEEBot,464,1790,1500
33004,BB-8,331,HastyBot,477,1664,1500
33005,kar2008,310,HastyBot,470,1976,1837
33007,Nishtar,460,STEEBot,424,2187,2151
33008,forwords,377,BetterBot,395,2026,2154
33009,bobcubed,391,BetterBot,364,1738,1621
33010,tramper,445,BetterBot,377,1926,2096
33011,HashamHadi,381,HastyBot,545,2259,2098
33012,BethMix,380,STEEBot,440,1849,1565
33013,thisguy,555,HastyBot,434,2012,1828
33015,ji1222,308,HastyBot,587,2175,1712
33017,BB-8,393,HastyBot,414,1614,1500
33018,gameatiruth,368,HastyBot,466,2202,2122
33019,pandorable,280,BetterBot,357,1816,1587
33020,TrentonTron,390,HastyBot,447,2047,1916
33021,deathstar,303,STEEBot,520,1810,1628
33022,magic29,413,BetterBot,380,1890,2029
33023,SirLee,446,STEEBot,484,2160,2077
33024,Matt_86,366,BetterBot,390,1945,1955
33026,pisces223,311,STEEBot,393,1843,1649
33027,BB-8,295,HastyBot,468,1614,1500
33028,tramper,479,BetterBot,360,1999,2131
33030,ArthurB,298,BetterBot,399,1665,1522
33032,rqts,352,BetterBot,372,1924,1654
33033,Tueyhom,313,BetterBot,458,2044,1853
33035,stevy,320,STEEBot,521,1819,1500
33036,Rexington,434,STEEBot,398,2124,2018
33037,BB-8,412,HastyBot,413,1614,1500
33038,Zynx,491,BetterBot,324,1950,1940
33039,pandorable,307,BetterBot,411,1931,1613
33041,Modupe,245,BetterBot,437,1997,1909
33042,HivinD,441,STEEBot,498,2102,2063
33043,BB-8,355,HastyBot,453,1664,1500
33046,frz,251,BetterBot,441,1868,2105
33048,NoelL,493,HastyBot,369,2182,2069
33050,runnerguy,420,HastyBot,455,2027,1839
33051,Dutch,410,HastyBot,538,2236,1356
33054,Goldenlamb,520,STEEBot,293,2155,2022
33056,Knight2014,404,BetterBot,478,1846,1683
33057,wagyus,440,HastyBot,456,2182,2144
33059,ruby43,380,BetterBot,362,1731,1590
33064,Laju,367,BetterBot,442,1958,1780
33066,Xerxes,376,BetterBot,357,2012,1818
33067,Zynx,328,BetterBot,461,1944,1898
33068,BeanzCyclones,381,STEEBot,431,1989,2060
33069,Goldenlamb,416,STEEBot,411,2097,2024
33071,NurdiniDelisha,192,BetterBot,375,2033,2013
33073,noahslat,415,HastyBot,378,2197,1900
33074,Amadeus,331,BetterBot,411,2036,1639
33076,NoelL,314,HastyBot,573,2194,1996
33077,stevy,341,STEEBot,436,1772,1500
33079,Scrabbler17,353,BetterBot,485,1990,1814
33080,kenting,410,BetterBot,345,2024,1987
33081,sbush,401,HastyBot,488,2028,1819
33082,suffixt,300,BetterBot,484,1723,1500
33083,pandorable,337,BetterBot,352,1884,1659
33084,Mollygardner,312,STEEBot,412,1864,1502
33086,BB-8,397,HastyBot,430,1664,1500
33087,orlyns,356,STEEBot,459,2161,2016
33088,BB-8,397,HastyBot,387,1635,1500
33089,HAYDEN,339,BetterBot,413,1981,1395
33091,thraoph,363,HastyBot,502,2181,2036
33092,bubbat,370,HastyBot,454,1933,1805
33093,gopostal24,506,BetterBot,275,1788,1666
33095,forwords,408,BetterBot,442,2015,2070
33096,DinethScrabber123,430,BetterBot,480,1965,2026
33099,Goldenwick,257,BetterBot,383,1714,1318
33100,BB-8,377,HastyBot,341,1635,1500
33101,Avyze,452,STEEBot,441,2106,2083
33102,XiEn,331,BetterBot,344,1971,1638
33103,shyspot,381,HastyBot,500,1979,1807
33105,snorkl,520,STEEBot,411,2112,1906
33106,shcheah,488,HastyBot,373,2257,2116
33107,TrentonTron,355,HastyBot,415,1976,1945
33108,Goldenlamb,370,STEEBot,447,2151,2102
33109,Zynx,385,BetterBot,320,1960,1883
33110,BethMix,294,STEEBot,549,1894,1539
33111,thraoph,430,HastyBot,494,2238,2045
33112,thraoph,388,HastyBot,413,2200,2034
33113,Trayz,416,STEEBot,333,2113,1974
33114,DonkeyYote,416,HastyBot,364,1984,1801
33115,patricck,391,BetterBot,376,2012,2222
33116,Esan,413,HastyBot,433,2237,2121
33117,HashamHadi,443,HastyBot,441,2292,2098
33118,Uzams,334,STEEBot,493,2076,1800
33121,Crookshanks,388,BetterBot,385,1960,1971
33122,AASM16,356,BetterBot,355,2008,1936
33123,cccc,420,BetterBot,396,1626,1682
33124,thisguy,376,HastyBot,514,2035,1798
33126,Rexington,423,STEEBot,395,2125,2056
33127,HivinD,442,STEEBot,343,2131,2004
33130,sas23,390,STEEBot,337,1864,1782
33131,gerald0506,345,STEEBot,475,2172,2073
33132,FuriousTiles,495,BetterBot,428,1690,1837
33133,SmartGoose,378,BetterBot,466,1702,1315
33134,PVMG,416,BetterBot,345,1907,1879
33135,Esan,350,HastyBot,529,2223,2135
33136,shcheah,329,HastyBot,520,2185,2039
33137,Glilac,349,STEEBot,483,2152,2045
33138,BB-8,395,HastyBot,372,1640,1500
33139,Kathleen3,348,BetterBot,422,1996,2019
33140,Torquayfan2303,467,BetterBot,266,1910,2049
33142,Uzams,329,STEEBot,541,2116,1818
33143,Crookshanks,279,BetterBot,475,2000,1979
33144,wagyus,398,HastyBot,611,2226,2054
33145,Lola,395,STEEBot,462,2080,1970
33146,MankDemes,330,BetterBot,371,1946,1500
33147,Esan,428,HastyBot,514,2311,2105
33148,Kovert,409,BetterBot,390,1682,1688
33149,SMD08C,460,HastyBot,383,2040,1819
33151,BB-8,362,HastyBot,463,1615,1500
33154,saracen256,304,HastyBot,598,2187,1860
33159,akiff_faleel,258,STEEBot,507,2130,2050
33160,thisguy,421,HastyBot,340,1974,1899
33161,BB-8,389,HastyBot,333,1664,1500
33163,pandorable,308,BetterBot,296,1829,1664
33164,Y4NSH3Ng,254,BetterBot,449,1869,1502
33165,BeautifulWaste,273,BetterBot,392,1972,1785
33166,JackHKeynes,377,HastyBot,601,1930,1704
33168,MankDemes,418,BetterBot,355,2030,1500
33170,Loeloeraai,286,BetterBot,425,1987,1754
33171,pandorable,288,BetterBot,472,1866,1546
33172,Paroo,332,HastyBot,516,2237,1536
33173,HivinD,460,STEEBot,513,2177,2077
33174,Goldenwick,302,BetterBot,361,1623,1373
33175,vtr14AA,307,STEEBot,405,1869,1671
33176,vinylchances,439,HastyBot,487,2156,1835
33180,BB-8,352,HastyBot,462,1614,1500
33181,davidavid,367,BetterBot,370,2020,1819
33182,Vishy56789,341,HastyBot,479,2054,1759
33184,thraoph,523,HastyBot,402,2268,1968
33187,NatthanonL,405,STEEBot,583,2093,2076
33188,Modupe,276,BetterBot,376,1992,1914
33192,rameez,254,HastyBot,504,1983,1560
33193,BeanzCyclones,505,STEEBot,431,2096,2010
33195,rak1507,371,HastyBot,530,2220,2083
33196,MSHS-21LEEJINYIH,298,STEEBot,473,2167,1878
